age_w,imprace_w,imprelig_w,goal_w,date_w,go_out_w,exphappy_w,sports_w,tvsports_w,exercise_w,dining_w,museums_w,art_w,hiking_w,gaming_w,clubbing_w,reading_w,tv_w,theater_w,movies_w,concerts_w,music_w,shopping_w,yoga_w,attr1_1_w,sinc1_1_w,intel1_1_w,fun1_1_w,amb1_1_w,shar1_1_w,attr2_1_w,sinc2_1_w,intel2_1_w,fun2_1_w,amb2_1_w,shar2_1_w,attr3_1_w,sinc3_1_w,fun3_1_w,intel3_1_w,amb3_1_w,dec_w,attr_o_w,fun_o_w,intel_o_w,sinc_o_w,amb_o_w,dec_m,pid,match,age_m,imprace_m,imprelig_m,goal_m,date_m,go_out_m,exphappy_m,sports_m,tvsports_m,exercise_m,dining_m,museums_m,art_m,hiking_m,gaming_m,clubbing_m,reading_m,tv_m,theater_m,movies_m,concerts_m,music_m,shopping_m,yoga_m,attr1_1_m,sinc1_1_m,intel1_1_m,fun1_1_m,amb1_1_m,shar1_1_m,attr2_1_m,sinc2_1_m,intel2_1_m,fun2_1_m,amb2_1_m,shar2_1_m,attr3_1_m,sinc3_1_m,fun3_1_m,intel3_1_m,amb3_1_m,attr_o_m,fun_o_m,intel_o_m,sinc_o_m,amb_o_m
28.0,2.0,2.0,2.0,4.0,2.0,6.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,10.0,20.0,30.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,4.0,8.0,9.0,1,5.3,6.0,7.1,6.7368421052631575,7.0,1.0,282.0,1.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
26.0,3.0,3.0,2.0,7.0,2.0,5.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,25.0,25.0,25.0,12.0,3.0,10.0,35.0,10.0,10.0,25.0,5.0,15.0,7.0,9.0,6.0,8.0,4.0,0,7.65,7.2,7.7,7.45,6.368421052631579,1.0,282.0,0.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
23.0,2.0,2.0,2.0,7.0,3.0,6.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0,8.0,4.0,10.0,8.0,8.0,1,6.095238095238095,5.523809523809524,7.571428571428571,7.238095238095238,6.9,1.0,282.0,1.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
,1.0,1.0,1.0,3.0,2.0,,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0,7.0,8.0,8.0,7.0,7.0,0,7.9411764705882355,6.529411764705882,6.411764705882353,6.882352941176471,6.5625,1.0,282.0,0.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
23.0,1.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0,6.0,8.0,7.0,6.0,4.0,0,7.85,7.75,6.75,6.5,6.65,1.0,282.0,0.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
23.0,8.0,9.0,2.0,4.0,3.0,7.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0,8.0,10.0,8.0,9.0,7.0,0,4.666666666666667,6.523809523809524,6.761904761904762,6.857142857142857,6.571428571428571,1.0,282.0,1.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
23.0,8.0,9.0,2.0,4.0,3.0,7.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0,8.0,10.0,8.0,9.0,7.0,1,4.666666666666667,6.523809523809524,6.761904761904762,6.857142857142857,6.571428571428571,1.0,282.0,1.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
23.0,8.0,5.0,1.0,6.0,3.0,6.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0,20.0,20.0,20.0,15.0,10.0,15.0,30.0,15.0,20.0,15.0,5.0,15.0,8.0,10.0,8.0,10.0,8.0,0,7.0,6.238095238095238,6.809523809523809,6.55,5.842105263157895,1.0,282.0,0.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
27.0,9.0,3.0,2.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0,58.0,5.0,8.0,10.0,7.0,12.0,40.0,5.0,10.0,20.0,5.0,20.0,8.0,9.0,9.0,8.0,8.0,0,7.238095238095238,6.666666666666667,6.809523809523809,5.9523809523809526,6.7,1.0,282.0,0.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
30.0,1.0,1.0,5.0,5.0,3.0,3.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,10.0,30.0,20.0,15.0,15.0,10.0,10.0,8.0,9.0,7.0,9.0,7.0,0,5.882352941176471,6.0,6.294117647058823,6.588235294117647,5.647058823529412,1.0,282.0,0.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
23.0,2.0,1.0,5.0,7.0,2.0,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,35.0,10.0,10.0,30.0,5.0,10.0,6.0,9.0,8.0,8.0,7.0,1,7.045454545454546,7.363636363636363,6.818181818181818,7.363636363636363,6.571428571428571,1.0,282.0,0.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
26.0,8.0,9.0,2.0,4.0,2.0,6.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,80.0,2.0,5.0,10.0,1.0,2.0,8.0,10.0,9.0,9.0,10.0,0,5.95,5.9,7.05,7.1,6.052631578947368,1.0,282.0,0.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
28.0,2.0,1.0,1.0,7.0,1.0,5.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,25.0,15.0,25.0,15.0,10.0,10.0,40.0,5.0,15.0,20.0,10.0,10.0,8.0,9.0,7.0,8.0,5.0,0,4.9523809523809526,6.55,7.428571428571429,7.428571428571429,6.4,1.0,282.0,1.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
26.0,3.0,1.0,1.0,3.0,1.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,7.0,5.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,6.0,10.0,30.0,20.0,15.0,15.0,10.0,20.0,15.0,20.0,20.0,15.0,10.0,7.0,9.0,9.0,8.0,8.0,1,6.136363636363637,6.363636363636363,7.363636363636363,7.409090909090909,6.0476190476190474,1.0,282.0,1.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
22.0,3.0,6.0,1.0,6.0,2.0,5.0,6.0,6.0,6.0,7.0,8.0,9.0,3.0,3.0,7.0,9.0,8.0,10.0,10.0,7.0,7.0,5.0,3.0,10.0,20.0,15.0,20.0,15.0,20.0,20.0,15.0,15.0,20.0,10.0,20.0,7.0,7.0,7.0,9.0,8.0,1,6.409090909090909,6.454545454545454,7.545454545454546,6.863636363636363,7.318181818181818,1.0,282.0,0.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,9.0,9.0,7.0,10.0,6.476190476190476,7.142857142857143,6.857142857142857,7.0476190476190474,6.3
27.0,1.0,2.0,1.0,6.0,2.0,5.0,1.0,1.0,6.0,10.0,6.0,5.0,2.0,0.0,5.0,4.0,4.0,9.0,8.0,3.0,5.0,6.0,9.0,10.0,15.0,30.0,10.0,15.0,20.0,40.0,5.0,10.0,15.0,10.0,20.0,5.0,8.0,5.0,7.0,7.0,1,7.066666666666666,7.6,7.733333333333333,7.666666666666667,6.928571428571429,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
27.0,5.0,7.0,1.0,4.0,2.0,7.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,16.0,19.0,16.0,17.0,15.0,17.0,25.0,20.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,7.0,0,6.333333333333333,6.466666666666667,8.2,7.866666666666666,6.538461538461538,0.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
26.0,4.0,4.0,1.0,4.0,1.0,4.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,20.0,10.0,10.0,10.0,20.0,7.0,8.0,9.0,8.0,7.0,0,8.0,7.733333333333333,8.266666666666667,7.8,8.4,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
26.0,4.0,6.0,1.0,4.0,1.0,4.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,16.0,18.0,18.0,20.0,12.0,16.0,18.0,15.0,16.0,20.0,15.0,16.0,8.0,9.0,10.0,8.0,7.0,0,7.857142857142857,7.857142857142857,8.285714285714286,8.142857142857142,7.428571428571429,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
23.0,1.0,1.0,1.0,5.0,2.0,5.0,8.0,1.0,8.0,7.0,7.0,7.0,8.0,1.0,1.0,7.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,20.0,30.0,20.0,20.0,10.0,0.0,30.0,10.0,20.0,30.0,0.0,10.0,5.0,8.0,6.0,9.0,8.0,0,7.0,6.5,8.285714285714286,8.285714285714286,6.6,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
26.0,1.0,9.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,9.0,9.0,9.0,2.0,1.0,8.0,9.0,6.0,8.0,10.0,10.0,10.0,5.0,1.0,19.0,19.0,19.0,19.0,5.0,19.0,60.0,6.0,6.0,20.0,1.0,7.0,9.0,10.0,9.0,10.0,4.0,1,5.714285714285714,6.428571428571429,8.0,7.714285714285714,6.857142857142857,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
28.0,2.0,2.0,2.0,4.0,2.0,6.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,10.0,20.0,30.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,4.0,8.0,9.0,1,5.3,6.0,7.1,6.7368421052631575,7.0,1.0,283.0,1.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
26.0,3.0,3.0,2.0,7.0,2.0,5.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,25.0,25.0,25.0,12.0,3.0,10.0,35.0,10.0,10.0,25.0,5.0,15.0,7.0,9.0,6.0,8.0,4.0,1,7.65,7.2,7.7,7.45,6.368421052631579,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
23.0,2.0,2.0,2.0,7.0,3.0,6.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0,8.0,4.0,10.0,8.0,8.0,1,6.095238095238095,5.523809523809524,7.571428571428571,7.238095238095238,6.9,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
,1.0,1.0,1.0,3.0,2.0,,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0,7.0,8.0,8.0,7.0,7.0,0,7.9411764705882355,6.529411764705882,6.411764705882353,6.882352941176471,6.5625,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
23.0,1.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0,6.0,8.0,7.0,6.0,4.0,1,7.85,7.75,6.75,6.5,6.65,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
23.0,8.0,9.0,2.0,4.0,3.0,7.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0,8.0,10.0,8.0,9.0,7.0,0,4.666666666666667,6.523809523809524,6.761904761904762,6.857142857142857,6.571428571428571,0.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
23.0,8.0,5.0,1.0,6.0,3.0,6.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0,20.0,20.0,20.0,15.0,10.0,15.0,30.0,15.0,20.0,15.0,5.0,15.0,8.0,10.0,8.0,10.0,8.0,1,7.0,6.238095238095238,6.809523809523809,6.55,5.842105263157895,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
23.0,8.0,5.0,1.0,6.0,3.0,6.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0,20.0,20.0,20.0,15.0,10.0,15.0,30.0,15.0,20.0,15.0,5.0,15.0,8.0,10.0,8.0,10.0,8.0,1,7.0,6.238095238095238,6.809523809523809,6.55,5.842105263157895,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
27.0,9.0,3.0,2.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0,58.0,5.0,8.0,10.0,7.0,12.0,40.0,5.0,10.0,20.0,5.0,20.0,8.0,9.0,9.0,8.0,8.0,1,7.238095238095238,6.666666666666667,6.809523809523809,5.9523809523809526,6.7,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
30.0,1.0,1.0,5.0,5.0,3.0,3.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,10.0,30.0,20.0,15.0,15.0,10.0,10.0,8.0,9.0,7.0,9.0,7.0,0,5.882352941176471,6.0,6.294117647058823,6.588235294117647,5.647058823529412,0.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
23.0,2.0,1.0,5.0,7.0,2.0,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,35.0,10.0,10.0,30.0,5.0,10.0,6.0,9.0,8.0,8.0,7.0,1,7.045454545454546,7.363636363636363,6.818181818181818,7.363636363636363,6.571428571428571,1.0,283.0,0.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
26.0,8.0,9.0,2.0,4.0,2.0,6.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,80.0,2.0,5.0,10.0,1.0,2.0,8.0,10.0,9.0,9.0,10.0,0,5.95,5.9,7.05,7.1,6.052631578947368,1.0,283.0,1.0,27.0,1.0,1.0,1.0,4.0,2.0,5.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.1,5.7,7.1,7.2,6.2
